Start,Finish,Steps
22-Sep-2018 00:00,23-Sep-2018 00:00,3380.0
23-Sep-2018 00:00,24-Sep-2018 00:00,3954.0
24-Sep-2018 00:00,25-Sep-2018 00:00,2293.0
25-Sep-2018 00:00,26-Sep-2018 00:00,2360.0
26-Sep-2018 00:00,27-Sep-2018 00:00,3047.0
27-Sep-2018 00:00,28-Sep-2018 00:00,5031.0
28-Sep-2018 00:00,29-Sep-2018 00:00,5620.0
29-Sep-2018 00:00,30-Sep-2018 00:00,13394.0757755541
30-Sep-2018 00:00,01-Oct-2018 00:00,10813.9242244459
01-Oct-2018 00:00,02-Oct-2018 00:00,11337.0
02-Oct-2018 00:00,03-Oct-2018 00:00,10720.0
03-Oct-2018 00:00,04-Oct-2018 00:00,6052.0
04-Oct-2018 00:00,05-Oct-2018 00:00,11108.0
05-Oct-2018 00:00,06-Oct-2018 00:00,3989.0
06-Oct-2018 00:00,07-Oct-2018 00:00,8299.0
07-Oct-2018 00:00,08-Oct-2018 00:00,7355.0
08-Oct-2018 00:00,09-Oct-2018 00:00,14233.0
09-Oct-2018 00:00,10-Oct-2018 00:00,9094.0
10-Oct-2018 00:00,11-Oct-2018 00:00,4108.0
11-Oct-2018 00:00,12-Oct-2018 00:00,5138.0
12-Oct-2018 00:00,13-Oct-2018 00:00,2807.0
13-Oct-2018 00:00,14-Oct-2018 00:00,6899.0
14-Oct-2018 00:00,15-Oct-2018 00:00,5340.0
15-Oct-2018 00:00,16-Oct-2018 00:00,3116.0
16-Oct-2018 00:00,17-Oct-2018 00:00,4670.0
17-Oct-2018 00:00,18-Oct-2018 00:00,5343.0
18-Oct-2018 00:00,19-Oct-2018 00:00,3928.0
19-Oct-2018 00:00,20-Oct-2018 00:00,4103.0
20-Oct-2018 00:00,21-Oct-2018 00:00,9989.0
21-Oct-2018 00:00,22-Oct-2018 00:00,10940.0
22-Oct-2018 00:00,23-Oct-2018 00:00,8736.0
23-Oct-2018 00:00,24-Oct-2018 00:00,4058.0
24-Oct-2018 00:00,25-Oct-2018 00:00,3174.0
25-Oct-2018 00:00,26-Oct-2018 00:00,2305.0
26-Oct-2018 00:00,27-Oct-2018 00:00,5786.0
27-Oct-2018 00:00,28-Oct-2018 00:00,9271.0
28-Oct-2018 00:00,29-Oct-2018 00:00,9216.0
29-Oct-2018 00:00,30-Oct-2018 00:00,4901.0
30-Oct-2018 00:00,31-Oct-2018 00:00,4099.0
31-Oct-2018 00:00,01-Nov-2018 00:00,2520.0
01-Nov-2018 00:00,02-Nov-2018 00:00,5030.0
02-Nov-2018 00:00,03-Nov-2018 00:00,8923.0
03-Nov-2018 00:00,04-Nov-2018 00:00,3805.0
04-Nov-2018 00:00,05-Nov-2018 00:00,1563.0
05-Nov-2018 00:00,06-Nov-2018 00:00,2034.0
06-Nov-2018 00:00,07-Nov-2018 00:00,6626.0
07-Nov-2018 00:00,08-Nov-2018 00:00,8399.0
08-Nov-2018 00:00,09-Nov-2018 00:00,11796.0
09-Nov-2018 00:00,10-Nov-2018 00:00,1166.0
10-Nov-2018 00:00,11-Nov-2018 00:00,2975.0
11-Nov-2018 00:00,12-Nov-2018 00:00,4147.0
12-Nov-2018 00:00,13-Nov-2018 00:00,4498.0
13-Nov-2018 00:00,14-Nov-2018 00:00,9749.0
14-Nov-2018 00:00,15-Nov-2018 00:00,2947.0
15-Nov-2018 00:00,16-Nov-2018 00:00,6161.0
16-Nov-2018 00:00,17-Nov-2018 00:00,3942.60854326872
17-Nov-2018 00:00,18-Nov-2018 00:00,7881.39145673128
18-Nov-2018 00:00,19-Nov-2018 00:00,2130.0
19-Nov-2018 00:00,20-Nov-2018 00:00,9327.0
20-Nov-2018 00:00,21-Nov-2018 00:00,2651.0
21-Nov-2018 00:00,22-Nov-2018 00:00,2794.0
22-Nov-2018 00:00,23-Nov-2018 00:00,4095.0
23-Nov-2018 00:00,24-Nov-2018 00:00,2010.0
24-Nov-2018 00:00,25-Nov-2018 00:00,2477.0
25-Nov-2018 00:00,26-Nov-2018 00:00,6104.0
26-Nov-2018 00:00,27-Nov-2018 00:00,3803.03035615959
27-Nov-2018 00:00,28-Nov-2018 00:00,2312.73403365812
28-Nov-2018 00:00,29-Nov-2018 00:00,3285.2356101823
29-Nov-2018 00:00,30-Nov-2018 00:00,2398.0
30-Nov-2018 00:00,01-Dec-2018 00:00,4281.0
01-Dec-2018 00:00,02-Dec-2018 00:00,3422.0
02-Dec-2018 00:00,03-Dec-2018 00:00,2968.0
03-Dec-2018 00:00,04-Dec-2018 00:00,2924.0
04-Dec-2018 00:00,05-Dec-2018 00:00,1416.0
05-Dec-2018 00:00,06-Dec-2018 00:00,2938.0
06-Dec-2018 00:00,07-Dec-2018 00:00,1985.0
07-Dec-2018 00:00,08-Dec-2018 00:00,2371.0
08-Dec-2018 00:00,09-Dec-2018 00:00,3195.0
09-Dec-2018 00:00,10-Dec-2018 00:00,2080.35299233422
10-Dec-2018 00:00,11-Dec-2018 00:00,5439.64700766578
11-Dec-2018 00:00,12-Dec-2018 00:00,4761.0
12-Dec-2018 00:00,13-Dec-2018 00:00,2643.0
13-Dec-2018 00:00,14-Dec-2018 00:00,3296.76488057511
14-Dec-2018 00:00,15-Dec-2018 00:00,5510.23511942489
15-Dec-2018 00:00,16-Dec-2018 00:00,3436.0
16-Dec-2018 00:00,17-Dec-2018 00:00,2612.1861247871
17-Dec-2018 00:00,18-Dec-2018 00:00,3976.8138752129
18-Dec-2018 00:00,19-Dec-2018 00:00,9972.0
19-Dec-2018 00:00,20-Dec-2018 00:00,12057.0
20-Dec-2018 00:00,21-Dec-2018 00:00,8795.0
21-Dec-2018 00:00,22-Dec-2018 00:00,11971.0
22-Dec-2018 00:00,23-Dec-2018 00:00,9026.0
23-Dec-2018 00:00,24-Dec-2018 00:00,5045.33209598512
24-Dec-2018 00:00,25-Dec-2018 00:00,9723.66790401488
25-Dec-2018 00:00,26-Dec-2018 00:00,7482.0
26-Dec-2018 00:00,27-Dec-2018 00:00,3508.0
27-Dec-2018 00:00,28-Dec-2018 00:00,7727.0
28-Dec-2018 00:00,29-Dec-2018 00:00,8887.0
29-Dec-2018 00:00,30-Dec-2018 00:00,9750.8113169154
30-Dec-2018 00:00,31-Dec-2018 00:00,5925.1886830846
31-Dec-2018 00:00,01-Jan-2019 00:00,1451.0
01-Jan-2019 00:00,02-Jan-2019 00:00,2781.0
02-Jan-2019 00:00,03-Jan-2019 00:00,4276.0
03-Jan-2019 00:00,04-Jan-2019 00:00,4589.0
04-Jan-2019 00:00,05-Jan-2019 00:00,4873.66642474295
05-Jan-2019 00:00,06-Jan-2019 00:00,3290.33357525706
06-Jan-2019 00:00,07-Jan-2019 00:00,12308.0
07-Jan-2019 00:00,08-Jan-2019 00:00,4544.0
08-Jan-2019 00:00,09-Jan-2019 00:00,6800.0
09-Jan-2019 00:00,10-Jan-2019 00:00,3523.0
10-Jan-2019 00:00,11-Jan-2019 00:00,2342.0
11-Jan-2019 00:00,12-Jan-2019 00:00,3216.0
12-Jan-2019 00:00,13-Jan-2019 00:00,12430.0
13-Jan-2019 00:00,14-Jan-2019 00:00,8660.0
14-Jan-2019 00:00,15-Jan-2019 00:00,8915.0
15-Jan-2019 00:00,16-Jan-2019 00:00,2236.0
16-Jan-2019 00:00,17-Jan-2019 00:00,11584.0
17-Jan-2019 00:00,18-Jan-2019 00:00,2203.0
18-Jan-2019 00:00,19-Jan-2019 00:00,5848.0
19-Jan-2019 00:00,20-Jan-2019 00:00,4122.0
20-Jan-2019 00:00,21-Jan-2019 00:00,2368.0
21-Jan-2019 00:00,22-Jan-2019 00:00,5451.0
22-Jan-2019 00:00,23-Jan-2019 00:00,9026.0
23-Jan-2019 00:00,24-Jan-2019 00:00,7861.0
24-Jan-2019 00:00,25-Jan-2019 00:00,8.0
25-Jan-2019 00:00,26-Jan-2019 00:00,29.0
26-Jan-2019 00:00,27-Jan-2019 00:00,78.0
27-Jan-2019 00:00,28-Jan-2019 00:00,12.0
28-Jan-2019 00:00,29-Jan-2019 00:00,0.0
29-Jan-2019 00:00,30-Jan-2019 00:00,5430.0
30-Jan-2019 00:00,31-Jan-2019 00:00,114.0
31-Jan-2019 00:00,01-Feb-2019 00:00,8806.0
01-Feb-2019 00:00,02-Feb-2019 00:00,36.0
02-Feb-2019 00:00,03-Feb-2019 00:00,110.0
03-Feb-2019 00:00,04-Feb-2019 00:00,185.0
04-Feb-2019 00:00,05-Feb-2019 00:00,1581.0
05-Feb-2019 00:00,06-Feb-2019 00:00,6047.0
06-Feb-2019 00:00,07-Feb-2019 00:00,9891.0
07-Feb-2019 00:00,08-Feb-2019 00:00,33.0
08-Feb-2019 00:00,09-Feb-2019 00:00,9.0
09-Feb-2019 00:00,10-Feb-2019 00:00,37.0
10-Feb-2019 00:00,11-Feb-2019 00:00,3.0
11-Feb-2019 00:00,12-Feb-2019 00:00,3276.0
12-Feb-2019 00:00,13-Feb-2019 00:00,8432.0
13-Feb-2019 00:00,14-Feb-2019 00:00,5724.0
14-Feb-2019 00:00,15-Feb-2019 00:00,7168.0
15-Feb-2019 00:00,16-Feb-2019 00:00,3822.0
16-Feb-2019 00:00,17-Feb-2019 00:00,3227.5338916227
17-Feb-2019 00:00,18-Feb-2019 00:00,4626.11739176746
18-Feb-2019 00:00,19-Feb-2019 00:00,723.348716609848
19-Feb-2019 00:00,20-Feb-2019 00:00,5109.04639707492
20-Feb-2019 00:00,21-Feb-2019 00:00,3509.07595899287
21-Feb-2019 00:00,22-Feb-2019 00:00,1253.87764393221
22-Feb-2019 00:00,23-Feb-2019 00:00,5941.0
23-Feb-2019 00:00,24-Feb-2019 00:00,3346.0
24-Feb-2019 00:00,25-Feb-2019 00:00,3159.42156432254
25-Feb-2019 00:00,26-Feb-2019 00:00,335.578435677464
26-Feb-2019 00:00,27-Feb-2019 00:00,5459.0
27-Feb-2019 00:00,28-Feb-2019 00:00,7998.0
28-Feb-2019 00:00,01-Mar-2019 00:00,6356.0
01-Mar-2019 00:00,02-Mar-2019 00:00,1043.0
02-Mar-2019 00:00,03-Mar-2019 00:00,2627.0
03-Mar-2019 00:00,04-Mar-2019 00:00,3984.0
04-Mar-2019 00:00,05-Mar-2019 00:00,4117.0
05-Mar-2019 00:00,06-Mar-2019 00:00,2390.0
06-Mar-2019 00:00,07-Mar-2019 00:00,4937.0
07-Mar-2019 00:00,08-Mar-2019 00:00,6062.0
08-Mar-2019 00:00,09-Mar-2019 00:00,6655.0
09-Mar-2019 00:00,10-Mar-2019 00:00,3400.0
10-Mar-2019 00:00,11-Mar-2019 00:00,10924.0
11-Mar-2019 00:00,12-Mar-2019 00:00,8247.0
12-Mar-2019 00:00,13-Mar-2019 00:00,13145.0
13-Mar-2019 00:00,14-Mar-2019 00:00,5612.0
14-Mar-2019 00:00,15-Mar-2019 00:00,9016.0
15-Mar-2019 00:00,16-Mar-2019 00:00,3826.0
16-Mar-2019 00:00,17-Mar-2019 00:00,6326.0
17-Mar-2019 00:00,18-Mar-2019 00:00,8493.0
18-Mar-2019 00:00,19-Mar-2019 00:00,7297.0
19-Mar-2019 00:00,20-Mar-2019 00:00,16116.0
20-Mar-2019 00:00,21-Mar-2019 00:00,14629.0
21-Mar-2019 00:00,22-Mar-2019 00:00,15509.0
22-Mar-2019 00:00,23-Mar-2019 00:00,8052.0
23-Mar-2019 00:00,24-Mar-2019 00:00,11398.0
24-Mar-2019 00:00,25-Mar-2019 00:00,10096.1426319058
25-Mar-2019 00:00,26-Mar-2019 00:00,13652.8573680942
26-Mar-2019 00:00,27-Mar-2019 00:00,9487.0
27-Mar-2019 00:00,28-Mar-2019 00:00,10974.0
28-Mar-2019 00:00,29-Mar-2019 00:00,2972.0
29-Mar-2019 00:00,30-Mar-2019 00:00,13698.0
30-Mar-2019 00:00,31-Mar-2019 00:00,8247.0
31-Mar-2019 00:00,01-Apr-2019 00:00,6819.0
01-Apr-2019 00:00,02-Apr-2019 00:00,8238.0
02-Apr-2019 00:00,03-Apr-2019 00:00,8932.0
03-Apr-2019 00:00,04-Apr-2019 00:00,9109.0
04-Apr-2019 00:00,05-Apr-2019 00:00,8982.0
05-Apr-2019 00:00,06-Apr-2019 00:00,10679.0
06-Apr-2019 00:00,07-Apr-2019 00:00,3645.0
07-Apr-2019 00:00,08-Apr-2019 00:00,6551.0
08-Apr-2019 00:00,09-Apr-2019 00:00,9962.0
09-Apr-2019 00:00,10-Apr-2019 00:00,5409.0
10-Apr-2019 00:00,11-Apr-2019 00:00,17051.0
11-Apr-2019 00:00,12-Apr-2019 00:00,7929.0
12-Apr-2019 00:00,13-Apr-2019 00:00,11740.0
13-Apr-2019 00:00,14-Apr-2019 00:00,8608.0
14-Apr-2019 00:00,15-Apr-2019 00:00,5196.0
15-Apr-2019 00:00,16-Apr-2019 00:00,8845.0
16-Apr-2019 00:00,17-Apr-2019 00:00,3248.0
17-Apr-2019 00:00,18-Apr-2019 00:00,7669.0
18-Apr-2019 00:00,19-Apr-2019 00:00,9295.0
19-Apr-2019 00:00,20-Apr-2019 00:00,3908.0
20-Apr-2019 00:00,21-Apr-2019 00:00,2694.0
21-Apr-2019 00:00,22-Apr-2019 00:00,1860.0
22-Apr-2019 00:00,23-Apr-2019 00:00,4997.0
23-Apr-2019 00:00,24-Apr-2019 00:00,3880.0
24-Apr-2019 00:00,25-Apr-2019 00:00,5496.0
25-Apr-2019 00:00,26-Apr-2019 00:00,4595.0
26-Apr-2019 00:00,27-Apr-2019 00:00,15394.0
27-Apr-2019 00:00,28-Apr-2019 00:00,3011.0
28-Apr-2019 00:00,29-Apr-2019 00:00,5273.0
29-Apr-2019 00:00,30-Apr-2019 00:00,3570.0
30-Apr-2019 00:00,01-May-2019 00:00,8211.0
01-May-2019 00:00,02-May-2019 00:00,2126.0
02-May-2019 00:00,03-May-2019 00:00,9730.0
03-May-2019 00:00,04-May-2019 00:00,7000.0
04-May-2019 00:00,05-May-2019 00:00,4488.0
05-May-2019 00:00,06-May-2019 00:00,4332.0
06-May-2019 00:00,07-May-2019 00:00,3443.0
07-May-2019 00:00,08-May-2019 00:00,10438.0
08-May-2019 00:00,09-May-2019 00:00,4596.0
09-May-2019 00:00,10-May-2019 00:00,4442.0
10-May-2019 00:00,11-May-2019 00:00,4132.0
11-May-2019 00:00,12-May-2019 00:00,5169.0
12-May-2019 00:00,13-May-2019 00:00,3142.0
13-May-2019 00:00,14-May-2019 00:00,5307.0
14-May-2019 00:00,15-May-2019 00:00,7339.0
15-May-2019 00:00,16-May-2019 00:00,3868.0
16-May-2019 00:00,17-May-2019 00:00,6534.0
17-May-2019 00:00,18-May-2019 00:00,2727.0
18-May-2019 00:00,19-May-2019 00:00,9067.0
19-May-2019 00:00,20-May-2019 00:00,5537.0
20-May-2019 00:00,21-May-2019 00:00,8189.0
21-May-2019 00:00,22-May-2019 00:00,7852.0
22-May-2019 00:00,23-May-2019 00:00,7002.0
23-May-2019 00:00,24-May-2019 00:00,3994.0
24-May-2019 00:00,25-May-2019 00:00,7684.0
25-May-2019 00:00,26-May-2019 00:00,2756.0
26-May-2019 00:00,27-May-2019 00:00,4602.0
27-May-2019 00:00,28-May-2019 00:00,5101.0
28-May-2019 00:00,29-May-2019 00:00,6736.0
29-May-2019 00:00,30-May-2019 00:00,5752.0
30-May-2019 00:00,31-May-2019 00:00,3277.0
31-May-2019 00:00,01-Jun-2019 00:00,9433.0
01-Jun-2019 00:00,02-Jun-2019 00:00,8991.0
02-Jun-2019 00:00,03-Jun-2019 00:00,4499.0
03-Jun-2019 00:00,04-Jun-2019 00:00,6783.0
04-Jun-2019 00:00,05-Jun-2019 00:00,6925.0
05-Jun-2019 00:00,06-Jun-2019 00:00,5665.0
06-Jun-2019 00:00,07-Jun-2019 00:00,8886.0
07-Jun-2019 00:00,08-Jun-2019 00:00,4940.0
08-Jun-2019 00:00,09-Jun-2019 00:00,24728.0
09-Jun-2019 00:00,10-Jun-2019 00:00,15972.0
10-Jun-2019 00:00,11-Jun-2019 00:00,4203.0
11-Jun-2019 00:00,12-Jun-2019 00:00,4951.0
12-Jun-2019 00:00,13-Jun-2019 00:00,6400.0
13-Jun-2019 00:00,14-Jun-2019 00:00,14502.0
14-Jun-2019 00:00,15-Jun-2019 00:00,8613.0
15-Jun-2019 00:00,16-Jun-2019 00:00,5209.0
16-Jun-2019 00:00,17-Jun-2019 00:00,6947.0
17-Jun-2019 00:00,18-Jun-2019 00:00,8780.0
18-Jun-2019 00:00,19-Jun-2019 00:00,5482.0
19-Jun-2019 00:00,20-Jun-2019 00:00,2124.22255360258
20-Jun-2019 00:00,21-Jun-2019 00:00,3224.80049689708
21-Jun-2019 00:00,22-Jun-2019 00:00,9210.97694950034
22-Jun-2019 00:00,23-Jun-2019 00:00,5306.0
23-Jun-2019 00:00,24-Jun-2019 00:00,3872.0
24-Jun-2019 00:00,25-Jun-2019 00:00,4278.0
25-Jun-2019 00:00,26-Jun-2019 00:00,5962.0
26-Jun-2019 00:00,27-Jun-2019 00:00,8922.0
27-Jun-2019 00:00,28-Jun-2019 00:00,10412.0
28-Jun-2019 00:00,29-Jun-2019 00:00,10232.0
29-Jun-2019 00:00,30-Jun-2019 00:00,9875.0
30-Jun-2019 00:00,01-Jul-2019 00:00,9404.0
01-Jul-2019 00:00,02-Jul-2019 00:00,12422.0
02-Jul-2019 00:00,03-Jul-2019 00:00,464.0
03-Jul-2019 00:00,04-Jul-2019 00:00,10466.0
04-Jul-2019 00:00,05-Jul-2019 00:00,4803.0
05-Jul-2019 00:00,06-Jul-2019 00:00,10328.0
06-Jul-2019 00:00,07-Jul-2019 00:00,8460.0
07-Jul-2019 00:00,08-Jul-2019 00:00,0.0
08-Jul-2019 00:00,09-Jul-2019 00:00,3498.0
09-Jul-2019 00:00,10-Jul-2019 00:00,8921.0
10-Jul-2019 00:00,11-Jul-2019 00:00,0.0
11-Jul-2019 00:00,12-Jul-2019 00:00,1989.0
12-Jul-2019 00:00,13-Jul-2019 00:00,0.0
